x,y
7155.823045769773,5000322.075830794
7326.639647577374,5001124.618313908
6695.649820121409,5000231.678962412
7577.910979975843,5000432.77330857
7415.561713473597,5000284.648593284
7292.949138947779,5001012.412814217
2896.8930430072433,4999896.593065578
2059.5965476823726,5000338.129235325
3999.1758492783656,4999901.521632911
2600.5534279078884,5000458.218196651
2903.1091371064394,4999798.531128516
3403.786047535581,4999995.928100743
3106.406526548279,4999964.06994217
3696.8529784912753,4999743.444553611
2815.369220443189,5000392.36340169
2754.9293869637872,4999936.065525377
5785.535909091102,4999069.120529047
5451.019589876603,4998914.177230389
4990.849864316174,4999992.184559029
4795.294055654012,4999709.352239141
2622.4412144982543,4998997.755748705
3175.788054226505,4999521.766859727
2131.745851266884,4998787.744330817
2438.59435246827,4999106.512474738
3332.9899472142165,4999608.310139912
2259.5382769798944,4999584.950494251
1645.5509850171109,4998702.976876628
2148.259819109965,4999943.268184477
1511.2365394736598,4998829.313967621
2302.6360370135194,4999421.508726475
2904.838202175191,4999019.880132171
1931.421145495001,4999545.64300532
1248.896394937658,4999864.623198713
2409.1918061589026,4998844.476575624
1065.0722820650947,4998179.4881673
2502.1480993804616,4999025.494204141
3964.7571050950605,4999637.506711832
1559.0827978772618,4998772.348526486
1137.3354530841525,4999754.845070965
1735.2126440909296,4999094.914855814
1648.019782596286,4999085.314443764
1904.2705847736975,4999257.78788945
5855.972541341208,4998922.14392049
6023.246352965423,4998824.564203517
6127.856257248193,4998662.222736926
6275.611040197993,4998513.627874119
3606.498017999022,4999243.899127653
3341.856251835986,4998181.848997583
3373.7972563836315,4998365.309513542
3271.9235780723534,4998219.590833263
3474.6597370244813,4998631.121352394
3129.676640515271,4998083.674349083
2937.0433333111414,4998849.632509874
3899.4845461418972,4998272.934159927
3644.295709054903,4998716.721012048
3149.735875487913,4998253.140759311
5307.983738584239,4998294.175885749
5495.389236105503,4998111.484133844
7726.14956295467,4997419.623750478
7478.197621110674,4997576.622436335
8185.032383642518,4997843.197484192
7887.702618661269,4997701.799482674
1807.2607287316239,4997707.547900172
2766.917559019919,4998513.862580369
2239.582514343484,4997186.704849468
1248.5990333005911,4997509.482131763
2568.204975646683,4997849.65927139
2730.881496713112,4996977.235921408
2699.562397490058,4997407.971188859
1323.5010902508623,4997799.343800483
1122.7298801567695,4997658.937620176
2491.7363452318964,4997769.763178748
2812.163527209356,4997637.99103771
848.8013912676008,4997330.796143041
1252.3512690073835,4997589.146059821
1878.9169549062735,4998518.688087443
2879.68982974394,4997844.275375281
2362.3753296467466,4998538.394587689
2393.2675427694967,4998707.33116852
2092.108454904237,4998169.5101402905
1652.5925636511683,4998406.183966253
2465.7974807726346,4997484.446187656
1956.4803102905878,4997334.167615166
2432.5769323140203,4998002.643745255
2421.854191809743,4997798.641081985
1229.1496218307523,4997307.802755518
2497.5540306043094,4998304.395232568
2662.424435171709,4997346.371986606
2477.131474830314,4997361.314984079
2126.5517395449747,4998430.288257965
3032.5788185455426,4997356.512288157
3465.7944634386968,4997668.93307505
3464.155659660409,4997675.110961952
3250.1478931374486,4997889.53482122
4877.608421090568,4997726.534553479
5252.102275889758,4997392.135802204
4657.9245691842325,4997217.085633086
4076.191611011493,4997103.643086824
8848.36622575002,4996130.5326535255
8192.945395221455,4996193.205115291
8920.268731684771,4996593.17032287
8870.301289641273,4996336.343321233
8703.54724277324,4996202.8884609435
8708.660458071667,4996457.435515658
7989.308468607738,4997125.647248579
8828.471038747075,4996776.738177433
8255.93342243379,4997333.624155162
8722.757824821845,4997023.019641772
9076.266923803367,4997278.493658311
9181.758859623364,4997003.270084913
9207.62049168207,4997212.406479581
7589.797040156045,4997218.623568319
8958.716067576694,4997019.192283798
9776.785639998148,4996807.455352202
9486.57171989985,4995314.277126908
10215.06059381792,4996323.924295967
10040.5113923616,4996278.995603912
10593.644605855552,4995434.446119879
10066.488948407467,4995887.910257814
10694.219162069969,4995238.506800282
9841.015900088969,4996666.1305713
10156.294653794583,4995329.420529017
10003.512954269136,4996806.106425664
10703.76739289558,4995339.289397048
10008.858473070813,4995650.8800928965
9786.625340642773,4996223.534859951
7690.812802762194,4995218.863696603
7903.675389696144,4995514.538995139
8207.309182645857,4994903.000823348
7839.603882399845,4995107.704655487
7739.292613416232,4996037.307927748
7867.613875221846,4995396.767349556
7843.85762691146,4995526.562467703
7896.031332092634,4994700.894068227
8029.928816297605,4995873.370778799
8322.980995461065,4995329.521129407
8685.758676334313,4995622.3175485255
8295.941601881976,4995174.403669222
8375.152307635668,4995537.109125316
8574.395035228254,4995232.0626187585
8009.28266484229,4995991.5331700435
8682.234255250758,4994814.54134877
9261.986345167246,4995099.486307104
9150.396195601057,4994980.014798945
9342.099263943133,4994903.290371634
9332.784135000435,4996034.166460435
9766.16994849258,4994514.60359999
10263.023658232643,4994472.632927766
10674.93193238008,4994993.662207525
10574.573788407224,4994954.451805313
9718.361796701396,4994979.981353543
9899.59646295215,4994841.389114803
1869.5973707822268,4995398.083600701
2466.6564742806613,4995522.156965338
2449.632578040536,4996612.458808753
2214.5257170255527,4995085.0146387955
1697.5374113388136,4994540.31709032
2306.1473319607912,4996218.224990317
1922.3043005085726,4994603.40094333
1610.448815842742,4994878.752649705
2536.287952699073,4996301.05916999
1525.1917981983918,4995181.411449334
2518.4025623999482,4995670.866452056
2213.078318405749,4995053.270764484
2243.889445514304,4995173.453289734
1412.763795693921,4995653.886154139
2271.2490214577438,4995345.904094604
879.3406242113028,4995938.497231699
1922.5576320464218,4996286.541817114
2019.1557898555563,4994829.693533419
1858.619317176411,4996383.215484856
2306.931404325168,4995921.311277431
1663.2109661111251,4994820.427116763
1728.0392391269397,4993893.482361626
2326.4531980044408,4996471.051190908
1735.4054310383603,4993900.694938745
2455.5654586857036,4996699.42122181
1338.0638424512235,4993918.141316348
1306.6070936870856,4996125.604247003
2372.6708179839725,4996433.141115039
1621.9899086429614,4996143.939275088
1713.6277638002155,4995772.5708188
2774.6356477652353,4996693.477233589
2886.1010456430304,4995742.802209513
2757.5754484811605,4995956.71338781
3073.174372851203,4996574.718478254
4468.922926148672,4995516.2976467665
4240.15777635436,4995340.225122791
4812.8087436780415,4995467.858642129
4004.3148761199377,4995015.2785897525
4334.877444112936,4995438.38362318
4147.066051942977,4995231.516467729
6946.887090658778,4994933.730892169
6768.938508187787,4994853.086849862
732.1264403023678,4993654.095077885
1268.5546224664008,4993404.177478446
582.0640342355575,4994316.222479432
608.4314793482616,4994803.112686001
592.8966050213717,4994548.436424166
1240.269063686739,4994321.706514957
688.4827444489937,4993558.046443456
742.7704510226285,4993761.801723044
809.0007736718019,4993623.670966174
654.1003987509771,4994262.471687541
3913.929619461308,4994392.357694124
4270.431187949629,4994580.745999252
2800.9188311418793,4994183.753196255
1820.7334771596193,4993668.4203158645
2214.5642073598233,4994418.497491776
2827.418127039162,4995050.155575513
2801.1562956099388,4994154.659383355
3670.414272820762,4994580.618532402
4149.212027383511,4994312.547657682
4160.186709542775,4994190.501006984
4873.672821905323,4994643.4646775415
4384.947329944623,4994844.058053679
4579.808768847008,4994366.019549259
2538.770610471104,4994506.105064819
2834.4848775026558,4994376.873145361
2240.5194707234823,4994274.472488617
3047.175084064391,4994536.28646035
4877.346787424318,4994642.821888686
2350.688866151575,4995019.433185758
1807.447227436324,4993639.060512941
3997.6072693758438,4994604.85630291
4618.163446481876,4994588.319413911
2967.1340800038024,4993611.6778628295
2310.3338442905488,4994296.525541635
2720.8925153466434,4993231.601673043
4333.385504991751,4994486.283154844
3125.92528321389,4995327.160885073
2287.826267393861,4993880.795422788
6901.167805855014,4994349.5836495
6759.98273545771,4994248.460540685
6522.76315472823,4994618.660539576
7295.889370211021,4993904.045019194
7051.564372288351,4994199.206544977
7401.071613257755,4994213.503456084
8362.555603055922,4993992.702506991
7471.63954575811,4993686.093459851
7955.363898240643,4993838.181731613
8150.546336465199,4993721.301803986
8205.613098466347,4994086.198930856
8549.186725018382,4994323.30111904
7625.131582208767,4994491.475762005
7696.833226515442,4993725.666253593
5042.152081841031,4998980.800772831
5201.733645382371,4998532.297813144
4256.3881814456545,4998894.589564867
4357.807017961025,4999354.367190076
6970.431651630789,4993535.728102229
8155.631347064059,4993549.297864042
7703.136924528162,4993025.397699257
8761.691790410525,4993288.141202533
8077.752175341479,4992753.896632845
7955.372172807648,4992789.082694414
7639.5900686216455,4992716.413193037
8859.209796619358,4993120.722832974
7081.160764651686,4993430.548000806
8908.318360639389,4993128.588244871
8108.771981247218,4992786.494342148
7942.896483732167,4992945.347867974
8521.36303473961,4993358.362389438
8626.895266074602,4992609.647116656
9148.871328448862,4992891.11451046
7130.204546929231,4992663.589120775
820.2418538712141,4991973.422768014
1183.4667611662103,4992684.085329821
1173.4771746517279,4992377.312538975
431.42886026114115,4992208.390727211
1114.3400707452295,4992724.991395424
980.7278629504178,4992186.258193524
1126.1801654889834,4992416.879600779
510.406549593827,4993256.710690054
2245.188031300826,4992247.80426276
2051.9535010226177,4992383.935878138
1975.6219335012986,4991554.715759016
2169.4391284998414,4991967.066006757
2014.124228835931,4991824.372098012
1414.6024811676946,4992028.686150142
1542.7470107714585,4992637.084858092
1528.550084122831,4991793.540352331
1174.0173951393879,4991885.345904871
1499.8918071023686,4991541.249537203
2686.0090118735957,4991784.433753038
2504.090750511583,4991861.882831355
2384.794658933707,4991582.326457278
2920.252250833716,4992710.796814448
2951.7018352101313,4992761.611808881
3527.961073419408,4992819.685503628
3274.357106656191,4991949.732492689
3401.0289831791747,4992742.376391236
3066.6807579789993,4992370.386077796
2972.717049376821,4992401.311637191
3509.910560005872,4991746.092713807
2891.114120773279,4991670.132100501
4295.318113888524,4991949.505981362
4271.425147190856,4992576.874991301
4436.678841623874,4991762.846260262
3972.163413010433,4991623.801734285
4162.7563267438145,4992755.457756133
3865.0278925962775,4991217.3954246305
3828.780069224625,4991368.817573348
4519.1520668341645,4992685.503597081
4139.734144355521,4992182.952462937
3560.249078761522,4991075.272364938
4161.36936702879,4992126.746562157
4253.922046509118,4991803.1361559415
4187.985523511521,4991437.307480505
3632.2558313890145,4990990.011125309
3633.0139840948277,4991847.194157375
4461.524142342023,4992701.852597025
4689.748621949047,4991565.953571987
5153.720170225077,4992032.328870914
5392.464675824304,4992003.601610105
4816.161047427762,4992466.03707806
4713.31648657904,4991823.339126131
5030.264052945422,4992234.08067713
5053.597808049247,4992238.635843234
4966.153767203783,4992654.466238201
2296.3092422655914,5006704.71585515
3803.4623432815492,5006341.031884564
3101.707510397208,5006714.665767448
3101.6978355487036,5006724.612739793
3443.3244148943168,5006051.209428439
2749.9700732715983,5006599.6338911485
3228.970656178837,5006672.932728152
2847.1059972482303,5006747.255939637
2857.920266733442,5006504.038550594
4221.9727520320685,5005784.691938488
4924.02575688498,5005682.237564646
5050.815568744514,5005728.449116205
4590.161277287787,5005325.212602976
3780.762418830479,5004953.606647642
3232.5094347625736,5005289.771479098
3194.8708217769076,5005125.499655283
3395.589086044812,5005391.153197152
4646.409092475165,5005385.305533478
3453.1544115643155,5005323.8003278775
3569.4635956755737,5005082.848114618
5171.748278205179,5004849.2978951465
3404.113660684543,5005769.730100314
3569.6178040097366,5005447.59490202
3823.31535776953,5005460.627363926
5737.204950674195,5004571.925854993
6426.351903983183,5006010.0260163825
5940.938046102024,5003641.27128391
6245.743259693065,5004762.444658336
5956.77788104845,5005071.515766816
5731.786187885019,5005881.9940790795
6739.712776000804,5005980.286897284
5924.3318539143165,5004383.547444846
5626.684100427922,5005707.772815145
6322.119758459806,5005774.195828873
5561.536524997792,5004394.531303152
5821.254541452323,5005490.30692477
5567.35108441698,5004274.275031907
6477.0228162061785,5005209.872215097
5527.076444983617,5005911.812490256
5687.712476561709,5004609.347859929
6031.929525949036,5005324.326651191
6188.996979181974,5004931.270226367
6825.037447174181,5005806.045900374
6151.318348475703,5004392.727811847
6115.004912687698,5005789.318713244
5906.323081791862,5004073.682086503
6191.236512748347,5004116.922222526
6354.734543487017,5005517.164181754
4879.083167126744,5004313.65858789
4864.427763218722,5004465.002083551
4261.020270452636,5004130.350043604
4346.96700386678,5004659.524882024
5298.455407746124,5003688.048151938
4273.929508895805,5004190.655000865
4486.90358059726,5004201.547846078
4317.5040993226085,5004197.880419369
4886.140901043023,5004550.076467687
5159.613609469899,5003899.380790084
3878.9335154129235,5004189.868485765
5029.977083350663,5004510.248416406
4899.9318134589275,5004138.799780946
4281.04892028997,5004206.22790795
3082.1004064735557,5002764.238862432
3864.8327044201123,5002668.073631541
3836.4982148526915,5002298.369895186
3694.3678138797995,5002856.025009081
8704.127241858989,5002276.474533567
9764.682955659715,5002931.863633531
10559.880867060208,5002291.942964953
8028.986749710354,5001647.137266654
8241.275605582123,5001785.954000008
7674.1761168342155,5002359.6857262505
8881.228855884978,5002455.518861064
10409.591587594474,5002315.954647309
9968.707059198068,5002329.567072137
7620.806649183471,5002018.306805352
8024.592275555626,5001417.642808207
7908.050162978026,5002410.761593263
8519.685069534327,5002224.93376285
7790.775831925411,5001778.29724272
8861.520795486475,5002309.678953445
8876.317575313682,5002462.309538793
7859.464811402931,5002310.346890752
8675.49967947032,5002310.586517147
3000.4143903309296,5001545.7192293685
3049.0810614072584,5001401.703064519
2927.133210805917,5002147.907419354
3083.252997575628,5002361.597836434
3589.1444477029327,5002039.095830053
3487.233507491896,5002113.404149518
5576.384530534195,5001420.667462861
6526.112544294037,5001723.420842433
5640.997278936848,5001491.217200816
5687.260562724479,5001624.668454761
6066.086686222864,5001341.2241609795
5991.400494167533,5001793.2902229475
6941.809392485075,5001307.733349764
7299.0015720302235,5001527.22676576
4157.298398249049,5000281.149861713
3903.9301313592837,5000404.395271715
3851.73042442326,5000164.606649861
4202.5706082361385,5000420.315040115
3862.7972629270853,5000703.69460787
4307.2387986907515,5001064.001704383
6389.601577975113,5000871.328484843
6516.597824031963,5000638.823791221
6778.446963750264,5000892.427925001
6738.620523607715,5001280.742089896
6907.4823877086965,5000861.888923253
6627.978058239758,5000476.452395074
9532.750526329595,5000497.508577411
9213.678401403551,5001309.50795678
8911.61501315594,5000663.8035110375
10324.064269348559,5001750.048720532
8869.98867708949,5001742.472804005
10244.982720685546,5000667.033966202
10511.71501445519,5001043.792548207
10364.296165230186,5000565.2523486605
10587.963534878312,5002156.2825644035
9128.092770928264,5001171.23143114
9958.207169622057,5001499.0756791
8585.022569668547,5001164.416349259
8793.715950124322,5000743.800350373
9848.312294371784,5000634.688944413
9630.764625939482,5000689.0645769965
8304.261427308913,5000784.231454025
9588.904362448886,5000945.994845424
8871.775974124434,5001953.976472248
10623.498183648217,5000478.222975977
10428.617096384023,5001988.002527813
8644.762132620825,5001238.575919441
9826.14783114377,5000967.977692082
9473.07719707454,5001504.664974761
9875.328988682551,5001248.35199103
8776.371783049217,5002103.42270413
8657.854802446413,5000849.273009465
10080.465038746122,5002032.1418702
9232.440540672793,5000638.65740825
7813.009198602832,5000598.77027183
8015.877702749693,5000756.502979034
7690.906672476751,4999867.030851053
8054.88000422008,5000405.426152974
3446.6312162210434,4993258.320907114
3588.0172732324277,4993903.617860406
3357.507289917519,4993163.460659302
3649.7090356057024,4993830.186817315
3735.250607695234,4993997.928853149
3304.256466596467,4993794.670401738
2794.23903323536,5003606.097975209
2619.1353244066586,5003337.133963857
7728.043470970012,5002867.168825773
8296.316289810762,5003019.081216914
8484.948505417537,5003111.007597334
8305.901545455521,5003259.816051211
4986.065837602983,4995518.964732468
5167.949030811582,4995187.900656231
3348.410331986469,5006714.725305418
3567.070333325485,5007303.080959713
2943.1853103285785,5007908.042762193
3827.095250224638,5006708.803088514
3118.917583485599,5007594.042507749
2331.5296440934003,5007203.6394654885
3722.038701440855,5007275.646104581
2648.9685485251966,5007040.03196577
3209.5959074714374,5007605.500380184
3793.3692797098165,5007623.265515559
3519.840733447535,5006639.555718913
3792.2667364911313,5006630.882427669
3860.304716587257,5006956.530018714
3007.0377330916704,5007213.683249575
5314.369353892853,5007345.536182401
4326.104703853182,5007413.680919522
5285.034154633206,5007108.265298466
4921.947747796058,5006315.446811201
4020.262161520723,5007821.862941802
4257.567031674759,5007331.041846983
5231.976553338704,5007697.282975119
3927.999163606458,5007160.301981277
4761.477003556994,5005796.241518173
4547.1902535895315,5006154.832914392
4990.780065025016,5006753.239664522
4455.527535719307,5006316.567085242
4236.966334215512,5006988.130105952
4963.529721575214,5007533.7255939385
4451.416870321004,5006361.255730204
5130.254471433245,5007280.488114326
4370.386106057903,5006457.650860856
4908.522589119284,5006960.10893747
2649.293194836593,5006101.176238759
2324.039907947991,5005123.946095992
2596.6921224324165,5006108.770114311
2486.7851932425438,5005285.905673534
3059.6278131666877,5005782.6475466825
2376.568098079146,5005703.126247902
7973.013165006562,5005733.007402471
6923.207197444156,5005624.728802223
6774.392806845163,5004952.560321103
7692.8440502720205,5005037.300478578
7222.860058533613,5005967.537406637
8161.101637245965,5004454.485034232
7034.599132143949,5004965.3661060715
6700.413170179138,5004877.939051848
8358.507838379512,5005069.40452574
6900.757859831258,5004736.110557749
7938.2720463855985,5005285.729037311
6631.440645720088,5004811.508306296
7205.294997332014,5003999.331921119
7950.542224365032,5005720.846320409
8536.470819103663,5005469.518224583
7375.34625781373,5005376.561567853
7459.940440762724,5005671.772831657
7991.861091265686,5004874.655403144
6700.642940734928,5004881.434188931
7719.5345157135735,5003899.014774664
7570.012914809635,5004161.419440031
7012.557901379801,5005132.027247932
7279.951140629875,5004410.7715416085
8176.839370773418,5005774.026596178
7215.858175750159,5004983.82533206
6786.196761191257,5005119.77358945
8556.281988436238,5004888.188380213
7907.753126499843,5004249.73255199
9157.32112504112,5005539.524110251
9308.97461112396,5004609.723534729
8860.189668456733,5004460.556599958
8813.714140693437,5004617.900772856
9211.322033829338,5004851.264413263
8953.468291274332,5005459.075556668
9348.21188105207,5005755.387561518
8732.745868531394,5005389.087629358
8203.834170452428,5004151.8039163565
7892.866256615791,5003637.069441282
8440.311348194351,5003814.112724854
8506.615351517095,5003390.471679162
5781.571775105266,5002813.925902013
6351.98600518009,5003456.662829202
6304.4448557619735,5003483.550574482
6536.146152670821,5003138.827749814
6107.666248380386,5002783.62140408
6606.116830765857,5003189.248448277
4505.6214977733425,5002273.208418443
4337.461575256703,5002128.460577442
2453.970884391027,5001420.343598031
2143.712105690651,5001120.067744136
2381.959335349664,5001264.224064146
2248.763180427641,5000659.186928854
2808.8413509731026,5001222.310391044
3368.6810467707296,5001194.011677154
3207.6782688252515,5000664.980808626
3363.9426292292137,5000900.056686135
5761.0622942328155,4998454.073696651
5774.906415655281,4998519.896572474
5626.716052144362,4998271.895983746
6189.13842165509,4997653.235450621
4860.946287362173,4997731.25611021
4142.049584074183,4997947.93546492
4280.958117108559,4996699.037371408
4053.6514418018514,4996527.493778792
4192.65360738294,4996483.165919244
4664.604253643009,4996566.985201573
4297.260038968168,4995755.02524344
4658.579312136786,4995697.69634582
4695.111855536915,4996281.071594639
4426.459282278599,4996373.52264261
4988.504000739904,4996036.521423463
4865.95887689888,4995804.299771061
5511.512384228511,4996106.745014403
5809.363942185967,4996041.557093019
6299.538708000343,4995427.847537063
5945.642937848637,4995429.3713350715
6203.998602907769,4995344.6583106695
6863.277909069051,4995422.370963331
6520.676843467559,4995663.193072879
6154.201962220972,4995732.426757065
6181.033743233399,4994961.617878435
6330.5594944424865,4994913.226175984
6103.667226993414,4995176.528077988
5931.697595596837,4995296.078615558
5988.50478414653,4994280.342309416
6321.199868757665,4994718.665984882
1758.9121496991847,4992913.055563942
1526.2221974732774,4993670.343301658
1682.3825164628124,4992891.336596005
1745.4559346162368,4993700.501037271
1910.9835609033846,4992751.507234879
1515.3793447783087,4993205.440866486
5755.147752529253,4993509.916928968
6190.6168139261345,4993069.820713797
5985.285262398202,4992829.693003799
6896.01185430029,4993390.805908633
5881.812316987181,4993821.699712041
6434.626568600039,4992803.1335651195
5751.709329132025,4993465.199066367
6417.7470061206095,4993437.703982597
5903.559977292531,4992952.481910864
5976.514312564816,4993423.005342283
6119.8610814753765,4991407.68337319
6261.938929497465,4991417.335650098
6419.806679596413,4991973.765033554
6191.0394139936425,4992244.367067098
6325.771726720616,4991378.31784924
5732.580053994306,4991807.286816988
6542.294364124691,4992217.929342506
5585.810115625209,4991343.248006473
6173.262707276886,4992149.133492388
6495.676315373877,4991167.702559909
5788.421077151663,4991595.974312037
6094.044215553815,4992426.323807235
5924.483085710727,4990132.910463933
5980.386600890299,4990734.082254245
6264.074960588567,4991254.0910391705
6105.626933402386,4991185.148068717
5579.715494720756,4990957.951571443
5731.435271200323,4990140.119741077
5824.262510921956,4990234.832338952
5803.3596185542665,4990496.990921233
8345.356135192511,4991703.130990314
7256.068647637265,4991609.27880584
7260.0009372006425,4991710.441722541
8599.33952366731,4991471.16784303
7858.279081432167,4992584.796258747
7422.118606588233,4991420.371340222
7962.728891595367,4992506.633041354
7368.05900654726,4990975.133059056
7403.789048202495,4990833.9486692855
7358.7675541577155,4991542.77650712
7663.323693608985,4991131.69893391
7042.179860594468,4991940.109018935
7723.761709015576,4992436.955705259
7320.560259576026,4992013.805862945
7606.86394850804,4991279.402732719
7538.172384053133,4991651.2275104
7535.367088061559,4991863.1048294995
8117.707838150107,4991779.2324141
8109.402965376738,4992030.047144102
7142.253227408478,4991777.047791731
7867.287688429598,4991364.659435433
8198.469374569553,4992124.272384501
9197.122180222295,4992244.5915660765
9917.429217519295,4991571.824663067
8930.266116582981,4991946.1665292205
9586.700362385098,4991455.1780062625
9559.990424841484,4991906.149326075
9178.19749263287,4992067.185064871
8932.337193423818,4992345.146132015
9170.33032976547,4992371.430046023
8970.17847265553,4991565.817984776
9015.215067459321,4992164.871821195
3073.358707624948,4990867.401958058
1866.412605144605,4990276.157856618
2632.0930575579755,4990790.766373585
3374.068450424492,4990980.142899993
2490.2660295568644,4991334.56472855
1630.9751565955585,4990489.111419031
1834.846178739931,4991318.648987133
2906.3936170441393,4990467.06368102
2199.8157865014255,4990597.10928079
2238.3496928339646,4990479.142616336
2290.9387509273506,4990557.083410218
2477.5486740162396,4990331.8338129725
1788.719389938578,4991040.320759894
1105.5334877992539,4990840.089638492
1472.1452605099826,4990458.90973983
1437.8194726796091,4991063.233666023
1610.1409864715563,4990747.547049348
3329.1580564650862,4991083.127409099
5215.688824219147,4990605.331584735
4915.452662994452,4990915.524819438
3398.631961437164,4990793.438965821
4740.427556175511,4991366.775968236
4704.963435053633,4990115.089386325
5292.656428562777,4990954.0772769535
4707.268585493666,4990352.072733263
3741.72823086327,4990707.229391415
3520.3193722716846,4990572.928413857
5374.229029180075,4991282.473107404
3160.017848980971,4990248.942094942
4137.869018394762,4990042.932292961
4983.99104207371,4990803.505910684
3726.432617416391,4990698.951675321
4918.160561076072,4990302.8118939465
5150.424061863201,4991099.927714748
5366.665958497351,4990957.420011052
4641.871619365777,4990028.126897377
7103.145068112565,4990737.97659497
8680.775715245898,4991177.885913183
8091.797200329408,4991286.700329574
7803.422419207254,4990259.450394112
8634.670149717129,4991082.385072698
7030.61390693268,4990735.52204118
7294.034684922012,4990618.391342341
8362.309862713573,4991040.129558503
4976.266750400237,4994805.086098181
5408.824020699173,4994347.142364209
4116.712151327493,4998533.349022005
4595.541107319815,4998385.200982376
2125.403575240944,5001466.1990696965
2554.951776745705,5002101.137557056
2179.4352962872554,5001537.799808937
2252.592412486609,5001621.101619358
6668.421362050937,5001930.406510548
7364.259408960339,5002027.219660468
7373.048260352881,5002870.480978916
7349.106656873588,5002771.500437442
6881.976522856638,5001925.764130279
7606.849436241345,5002723.50358264
7364.609244958861,4995820.873433269
7407.768056760978,4995273.125693576
7358.800779168096,4995372.161836505
