x,y
-93.2493452516394,44.99013660192759
-93.25276956004971,44.98310211946057
-93.2553697121059,44.98572132428146
-93.29810619117914,44.981524837836204
-93.3112378457407,44.98122685916317
-93.31098368465153,44.980980838020905
-93.30548419831133,44.9824830275259
-93.30463036888048,44.9767247454905
-93.27390725567862,44.97122871693055
-93.28038527792653,44.97666309049233
-93.31486613101619,44.97761988744553
-93.30732320498662,44.97319083616241
-93.32667311705448,44.96815721530659
-93.31539314136218,44.97624085422539
-93.32777134711635,44.972177016656914
-93.32720895625543,44.96151107244041
-93.29746121493267,44.97669287750554
-93.31454097487968,44.97908316231672
-93.30467369312689,44.974913287119456
-93.32824364896452,44.96553264112377
-93.32720993352257,44.97222248796828
-93.26744567352713,44.9684200413245
-93.26386468957755,44.97380526812111
-93.30280980421654,44.9682671832579
-93.29637154288572,44.963919235609936
-93.3006576747333,44.96653069192028
-93.29811624798246,44.967971761170986
-93.28908183720635,44.972115342631
-93.27541541504216,44.963640250811814
-93.2347964910802,44.95973781394452
-93.24295017495034,44.9629579651528
-93.31743582164842,44.95818218157191
-93.31995597302077,44.95214826765936
-93.32548709264164,44.94920498685561
-93.30369999229903,44.95415112157746
-93.31433684488556,44.95260154844602
-93.31730913478148,44.965330391521384
-93.32227311935549,44.96094189067331
-93.30652314873461,44.95818689115523
-93.3049006266313,44.96302796298881
-93.31155265900676,44.96554154083032
-93.32148754288647,44.962482715587775
-93.3181326108429,44.95280540037984
-93.32810962465872,44.9538522500629
-93.31253751349641,44.966239974217054
-93.30247418304965,44.95232853654359
-93.2972657124218,44.95472182285831
-93.27099187034727,44.95921735472433
-93.28658270717173,44.9548176888717
-93.23415412689597,44.95342874892343
-93.22942820687737,44.95344169755195
-93.22607317085024,44.95122663159016
-93.2215714604157,44.95674085706492
-93.22002658104378,44.95398415916626
-93.21546130097208,44.956858998808286
-93.2299022502685,44.95603008190522
-93.22221786639938,44.957977015686545
-93.213007410188,44.94454764389642
-93.2103169304498,44.94485121392866
-93.21650389278757,44.95190290949845
-93.21650597312679,44.9432742038673
-93.2169322408872,44.9467499124889
-93.21492739739041,44.94463252800105
-93.24057739953702,44.94435690461448
-93.2361407160649,44.93478781265156
-93.23417218124365,44.94090491803209
-93.22965119382644,44.935740085248916
-93.22637788942397,44.94755446372596
-93.2306104884349,44.942191237907466
-93.23345433885113,44.94219738364731
-93.22503388779415,44.941088303129284
-93.21598550142181,44.93793654731979
-93.22291637344482,44.94706075728247
-93.20559303027824,44.93582821377493
-93.21440455321988,44.93753387340156
-93.20425119647776,44.9372982273036
-93.30907345312755,44.93126873298513
-93.31121780946837,44.94963466105274
-93.3039909092655,44.94334577746198
-93.31653302788415,44.93395777271955
-93.30868756948941,44.94555798300193
-93.3227243917342,44.93667814298615
-93.32000799848655,44.94516622446784
-93.31640471936213,44.947395492857126
-93.32550754566229,44.94042981082843
-93.3209755855761,44.94352446539238
-93.3153634148746,44.93276516383524
-93.31674450658066,44.93088346628459
-93.31637689191435,44.93893299056977
-93.31759038498744,44.9364153059196
-93.31702914581655,44.945303479290935
-93.29951733081927,44.94181825979279
-93.29893183090707,44.94042312519683
-93.28053653544364,44.93671403726774
-93.27934060783527,44.93938771756002
-93.28568238052652,44.93532702117775
-93.24347791328489,44.9368876992546
-93.32284825789563,44.93246249463374
-93.31931387024206,44.92411558114375
-93.31952067524686,44.93246794017174
-93.32066592328552,44.91893270118028
-93.3206466947755,44.926954162250055
-93.29577446883098,44.93762884048734
-93.3005753032932,44.92498117792615
-93.27708304816723,44.93387094864229
-93.30463503183518,44.93276419153415
-93.28089976007435,44.92954166354721
-93.29997664435659,44.924341695023124
-93.29582861165841,44.93349040459448
-93.29970106137132,44.93662660694791
-93.30618116988464,44.93461451027753
-93.305983973578,44.933739319670636
-93.30728565446691,44.9289610432805
-93.30484032464916,44.932922019253496
-93.31005944040241,44.91987335110499
-93.2901260123863,44.92751856904489
-93.24522260705267,44.93277265939048
-93.2521031090875,44.92999962111066
-93.25071742600751,44.92969150954371
-93.24207607167145,44.933451615147696
-93.22859784700132,44.93180317605248
-93.23345498610351,44.92800745371569
-93.23482512446263,44.9326026066606
-93.27041320406079,44.968831418648826
-93.28258342638733,44.97464019390622
-93.24719656399694,44.92022386063451
-93.24567988580954,44.92413803595409
-93.23876892834421,44.918850496625204
-93.22868692299845,44.9259480225085
-93.24715688589856,44.91861128395279
-93.23436141263413,44.923655597160874
-93.24067742100387,44.91901118428849
-93.23143614094947,44.92126462127517
-93.32898890498805,44.913209304804916
-93.32146528117812,44.907038535767995
-93.32587220069351,44.91033144496174
-93.32003920017358,44.90558906874596
-93.30556797908041,44.90671555739245
-93.3001442019521,44.90528206165718
-93.31801764780126,44.91120343375994
-93.30944026356433,44.90528476369771
-93.29996106591777,44.9113352606399
-93.31073957084438,44.90518221636117
-93.29086112384914,44.90762630146657
-93.29667591362039,44.91216639032826
-93.29715443089903,44.90613761350468
-93.29380424377568,44.913437962321105
-93.29510427989469,44.9146319757387
-93.28422971507618,44.90707717231936
-93.28476368039324,44.90850812057435
-93.28292976644062,44.89931904404568
-93.28195128138712,44.89790305890518
-93.28559170137402,44.90206645950859
-93.2827082219004,44.90269437767721
-93.28501863967537,44.903538866813236
-93.28475511518334,44.90658851756192
-93.2729596009649,44.9040414895136
-93.26981044364906,44.90729838639195
-93.26805221622703,44.9118122213224
-93.27389101021521,44.90791836943768
-93.31611950059337,45.03561052696621
-93.29215590021278,45.034745111865995
-93.31207512293399,45.03728543110564
-93.30773087254647,45.03189780247068
-93.30976230188197,45.038550880926586
-93.29023857796763,45.026248417705695
