x,y
-93.25051230472563,44.941111274275244
-93.25136706688676,44.94191840642692
-93.25135981759716,44.94430097900532
-93.25053033916338,44.940325735378934
-93.2520848584404,44.941154947366705
-93.25005558784585,44.94132004024108
-93.25014004273064,44.943740323555886
-93.25171976804128,44.94126989535406
-93.25047883959449,44.9440617574737
-93.25070671944218,44.941785968869624
-93.27267636463337,44.94506904694087
-93.27443365320902,44.94733229775812
-93.2720662500986,44.94309544284674
-93.27051936514803,44.94439460066124
-93.27062529061394,44.94155151933366
-93.27432989865541,44.94171726764647
-93.27082544525776,44.945748480351554
-93.2715586367793,44.943871181655226
-93.27360971158106,44.94679561670894
-93.2730202497047,44.942003084584535
-93.26061259261574,44.9348052917886
-93.26124146484389,44.937745213988485
-93.26203483275961,44.93495872104633
-93.25948112721723,44.93637819229133
-93.25603942406109,44.935806145073414
-93.2582514936717,44.93712933882452
-93.26116339153761,44.93774661098942
-93.26118378816867,44.93476465095839
-93.25989874656,44.93517121782703
-93.25858070495049,44.935851051875304
-93.25638251978235,44.953871977577066
-93.25581271125851,44.957931561806745
-93.25518652903024,44.956428672615544
-93.25618133103214,44.95759125725389
-93.25629104642132,44.95752855553426
-93.25446199479822,44.95912293829854
-93.25598755759098,44.95901290506307
-93.25283230395016,44.955579185340916
-93.25351774159397,44.958550285337175
-93.25286440837911,44.95440487083947
-93.25517039990042,44.95211702060566
-93.25685160350494,44.95279948792231
-93.25754988460488,44.94853395614484
-93.25724852099233,44.949851220894324
-93.25628458184677,44.950352332510704
-93.25647687431811,44.94971708501656
-93.25284135636748,44.94861045300479
-93.25431523873897,44.95184595823034
-93.25497344628268,44.9488089158405
-93.25646207396602,44.94992569660894
-93.26896618671492,44.947184286860384
-93.2671026633766,44.94487552749112
-93.26773122135387,44.94250369645836
-93.26970767408048,44.945264940657474
-93.26910799100703,44.94294225268111
-93.26975890601024,44.945827714256104
-93.26698969188358,44.94466177316592
-93.2682190181676,44.948233871829395
-93.26722772840645,44.941698654289546
-93.26911429402955,44.947897644644485
-93.25522861400447,44.94178943553401
-93.25987175355783,44.941174397861516
-93.25575303680004,44.94129903988891
-93.2558735562397,44.94244244914882
-93.25828347085033,44.940587302790476
-93.25468919772517,44.946251156165054
-93.25798389119169,44.942760653056396
-93.2586878874208,44.94191705004052
-93.2541794767372,44.94448409082933
-93.25607534185278,44.9422596427893
-93.24078477285111,44.940095889122986
-93.24085803699221,44.94050060439305
-93.23971766132921,44.93980326418972
-93.23950268337808,44.93888916300921
-93.2322424304362,44.938740363404044
-93.2339598639263,44.93805315533248
-93.24060438393701,44.940614198299116
-93.23799827317191,44.94038883086741
-93.24121489003963,44.93938259372151
-93.24003978073335,44.93849949886215
-93.26824614030855,44.94035320261145
-93.27052390219042,44.93850042389734
-93.26902351525789,44.94088313458122
-93.27072674716936,44.94107278815809
-93.26900951485909,44.94111285582838
-93.26824876140147,44.93875637260273
-93.27050399666342,44.93828213738817
-93.2719185283459,44.94059026232927
-93.27149653769962,44.941172018800515
-93.26807731743153,44.937938441596856
-93.25030793340177,44.93697025894019
-93.25448059477797,44.935850665884416
-93.25341718051844,44.936722561887656
-93.2475323022939,44.9349611950645
-93.24944216064948,44.935880678288534
-93.24948345139325,44.93725224736769
-93.2502859543638,44.934946879894696
-93.25187392584876,44.93540957727515
-93.25379874862828,44.935439505074804
-93.25251014337664,44.93709414153686
-93.25932968950703,44.95608781937761
-93.25999982624622,44.957800051023014
-93.25977210857751,44.95518159900733
-93.2609530548115,44.95588152687084
-93.25825582471766,44.95503576748328
-93.26069791483572,44.955863917711476
-93.25805668207462,44.956882119945966
-93.25866750901751,44.95835327089958
-93.25949862350379,44.95816254437374
-93.25981309915467,44.95831790734079
-93.24355184036834,44.93930020369954
-93.2466799249307,44.93868515432434
-93.246862049454,44.94030797804188
-93.24609775539092,44.941227291977206
-93.24305265099072,44.938923657666145
-93.24268862128774,44.938968490534585
-93.24389607206174,44.9384439283799
-93.24287798477752,44.938511124169104
-93.24719613986396,44.9383461138371
-93.24677377207085,44.93817497520076
-93.24350263131204,44.94737444948823
-93.24287390578947,44.94701806790387
-93.24548120545741,44.9437910118125
-93.2427006571263,44.94485479433475
-93.2472705336281,44.94397996650236
-93.24479314371948,44.946735920126365
-93.24467658340355,44.94293738504958
-93.24554034965875,44.942907828591316
-93.24256061509212,44.94702398318744
-93.24595174686571,44.94256217795887
-93.2492396719739,44.946858305683854
-93.24780995608424,44.94505346644859
-93.24854675200837,44.9454057474886
-93.24930286766073,44.94648758485027
-93.24966948410754,44.943305521258516
-93.24825163512219,44.943199943138715
-93.24968861370962,44.94399270335866
-93.24802753974713,44.94250273259964
-93.24842098639446,44.94516995430422
-93.24890831308738,44.946489078949206
-93.24023533373303,44.94486869402941
-93.2412292017639,44.9448260703015
-93.24022741280397,44.94142281795904
-93.24082681349945,44.946679028313866
-93.23774416598367,44.94475245191103
-93.24005441751098,44.94797057770794
-93.24014738789452,44.946976647755235
-93.23844874877328,44.94143007478625
-93.23450983374568,44.941498224369916
-93.24002955056497,44.943952223950575
-93.23122673927283,44.94819870980058
-93.23295589270917,44.94457725454756
-93.23117417714563,44.9469964132847
-93.23731037567796,44.9471923381493
-93.23284533399855,44.946236232900894
-93.23405786039888,44.94356512242201
-93.23351384830605,44.94478274793986
-93.23497370962168,44.94782547144251
-93.2376453165229,44.94831695409437
-93.23291494352134,44.94526231653512
-93.25052156793421,44.94965907539332
-93.24661908269026,44.94923038384055
-93.25238581283905,44.95147713445709
-93.24921298908572,44.94928000340667
-93.24373872023692,44.951629563097846
-93.24008076294855,44.949955018956494
-93.25143794432364,44.94987327756165
-93.24622958708433,44.950082723076555
-93.23944961393342,44.94929173560514
-93.25133873549157,44.94973294855185
-93.26528893069687,44.948146067624194
-93.26376333210945,44.9442733221325
-93.26410941556641,44.944598328497925
-93.26559337931681,44.94318614424288
-93.26343759836676,44.94453797079255
-93.2650815949269,44.94352097916149
-93.26313547183177,44.94505904681163
-93.26282224670372,44.94563553322887
-93.26494029701088,44.94396784737096
-93.26481992307919,44.941968019776866
-93.26048770716056,44.938933519546076
-93.26178454288187,44.93857484225141
-93.25984520233197,44.938264642224865
-93.26201299029232,44.938243579775325
-93.25832747415318,44.93933760844643
-93.26020115540311,44.93931895495406
-93.2580285444055,44.938004779597236
-93.25776707156747,44.93796252766469
-93.25512162158678,44.93869359876822
-93.2613995281777,44.93816894618845
-93.25964000547023,44.946947950199906
-93.25813388201456,44.94834267667697
-93.25622723013466,44.94830246928995
-93.25453862404919,44.9469174376168
-93.25957313885384,44.947961866794465
-93.25390218243028,44.94703673981924
-93.25492143256318,44.947599293226794
-93.25216474858831,44.94711886625931
-93.25466371559187,44.94823019220611
-93.25648029057116,44.947172896281124
-93.26571123366385,44.94068468567931
-93.26460525135712,44.93872308029725
-93.26262057205132,44.93790462698102
-93.26614963152787,44.93898288446316
-93.26543419642347,44.93788660936335
-93.2655914138657,44.94079503326991
-93.26321803884096,44.939523413410924
-93.26644698718859,44.939958603735406
-93.26716489639017,44.94069757644822
-93.26551427843384,44.93958328211898
-93.24747826194185,44.938778225084896
-93.24943204051372,44.93792097009042
-93.25307324970538,44.939118354612184
-93.25485383384063,44.9389895669376
-93.24974310433763,44.93932945380488
-93.2525037534622,44.938836122930994
-93.25473002616029,44.93752020132553
-93.2482615932437,44.9386305425325
-93.2545723496519,44.936242701498536
-93.24765153742197,44.938389569766784
-93.25087517291554,44.955831120811865
-93.2501997227293,44.95847372505763
-93.25195262618172,44.95868836898465
-93.2520090412569,44.957434048070795
-93.24917667473068,44.958384041869394
-93.24921070767182,44.95721281072959
-93.24889457563229,44.955756909616824
-93.24890999504653,44.95862150320074
-93.24706233294597,44.959554403757046
-93.24470376481929,44.956735768769796
-93.26114507213539,44.94963106735507
-93.25781815179273,44.948813644095836
-93.26233307169619,44.95221637635014
-93.26238642575116,44.954162615762066
-93.26236897431457,44.95314402622469
-93.25838623321505,44.95245555116791
-93.26136519844344,44.949234437342135
-93.26112799645479,44.95006319126014
-93.26067063483875,44.949535383661754
-93.26187750402434,44.952026274728
-93.26015431086462,44.942090937051674
-93.26122051838783,44.94393606698065
-93.26078885374709,44.94396244900522
-93.26055419064784,44.94502545247397
-93.26032894412187,44.94506191885038
-93.2610861316006,44.94309083289984
-93.26216343073172,44.94652574125494
-93.2624675103597,44.944027698884454
-93.26182485263637,44.94366268177831
-93.26011667359826,44.94380475948949
-93.24492595396487,44.95422312646474
-93.24593484997943,44.95200914773807
-93.24671557384792,44.953952405058196
-93.24751988466504,44.954349165340666
-93.24454892301458,44.953451813262454
-93.24360685827145,44.95339011728279
-93.24575240064983,44.95262330770706
-93.24502759014094,44.95196559218908
-93.2444359226171,44.95524132356826
-93.24572814609346,44.95362002618869
